from,to,count
MBANE,DAKATELY,0
MBANE,DAR SALAM,0
MBANE,FONGOLIMBI,0
MBANE,SABODALA,0
MBANE,KOUSSANAR,0
MBANE,MISSIRAH,0
MBANE,MAKACOULIBANTANG,0
MBANE,KOUTHIABA OUOLOF,0
MBANE,BAMBA NDIAYENE,0
MBANE,KOULOR,0
MBANE,DIANKE MAKHA,0
MBANE,BALA,0
MBANE,BOYNGUEL BAMBA,0
MBANE,MOUDERY,1
MBANE,KENIEBA,0
MBANE,BELE,0
MBANE,OGO,1
MBANE,AGNAM CIVOL,0
MBANE,VELINGARA,0
MBANE,ORKADIERE,0
MBANE,OURO SIDY,0
SALDE,PARCELLES ASSAINIES,2
SALDE,ALMADIES,2
SALDE,GRAND DAKAR,3
SALDE,DAKAR PLATEAU,0
SALDE,GUEDIAWAYE,2
SALDE,PIKINE DAGOUDANE,2
SALDE,THIAROYE,2
SALDE,NIAYES,3
SALDE,RUFISQUE,0
SALDE,BAMBILOR,0
SALDE,KEUR MOUSSA,0
SALDE,SINDIA,0
SALDE,NOTTO,0
SALDE,THIENABA,0
SALDE,PAMBAL,0
SALDE,MEOUANE,1
SALDE,MERINA DAKHAR,0
SALDE,NIAKHENE,0
SALDE,THIES SUD,1
SALDE,THIES NORD,0
SALDE,FISSEL,0
SALDE,SESSENE,0
SALDE,TAIF,0
SALDE,KAEL,0
SALDE,NDAME,1
SALDE,NDOULO,0
SALDE,NDINDY,0
SALDE,NGOYE,0
SALDE,LAMBAYE,0
SALDE,BABA GARAGE,0
SALDE,COLOBANE,0
SALDE,NIAKHAR,0
SALDE,TATTAGUINE,0
SALDE,OUADIOUR,0
SALDE,NDIOB,0
SALDE,FIMELA,0
SALDE,NIODIOR,0
SALDE,TOUBACOUTA,0
SALDE,DJILOR,0
SALDE,SAKAL,0
SALDE,MEUR MOMAR SARR,1
SALDE,MBEDIENE,1
SALDE,COKI,1
SALDE,SAGATTA GUETH I,0
SALDE,SAGATTA GUETH II,0
SALDE,DAROU MOUSTY,0
SALDE,SAGATTA DJOLOF,0
SALDE,YANG YANG,0
SALDE,DODJI,1
SALDE,BARKEDJI,0
SALDE,MBADAKHOUNE,0
SALDE,NGUELOU,0
SALDE,NGOTHIE,0
SALDE,KOUMBAL,0
SALDE,NDIEDIENG,0
SALDE,PAOS KOTO,0
SALDE,WACK NGOUNA,0
SALDE,MEDINA SABAKH,0
SALDE,GNIBY,0
SALDE,DAROU MINAME II,0
SALDE,KATAKELKEUR MBOUCKI,0
SALDE,KEUR MBOUCKI,0
SALDE,SAGNA,0
SALDE,IDA MOURIDE,0
SALDE,MISSIRAH WADENE,0
SALDE,LOUR ESCALE,0
SALDE,MABO,0
SALDE,MBANE,0
SALDE,SALDE,308
SALDE,NDIAYE MBERESS,1
SALDE,GAMADJI SARRE,3
SALDE,CAS CAS,6
SALDE,RAO,0
SALDE,THILE BOUBACAR,0
SALDE,FAFACOUROU,0
SALDE,MAMPATIM,0
SALDE,NDORNA,0
SALDE,BONCONTO,0
SALDE,NIAMING,0
SALDE,DIOULACOLON,0
SALDE,SARE COLY SALE,0
SALDE,PAKOUR,0
SALDE,SARE BIDJI,0
SALDE,DJIBANAR,0
SALDE,DJIREDJI,0
SALDE,DIAROUME,0
SALDE,BONA,0
SALDE,KARANTABA,0
SALDE,DIENDE,0
SALDE,BOGHAL,0
SALDE,SIMBANDI BRASSOU,0
SALDE,DJIBABOUYA,0
SALDE,CABROUSSE,0
SALDE,LOUDIA OUOLOF,0
SALDE,SINDIAN,0
SALDE,TENGHORY,0
SALDE,KATABA I,0
SALDE,TENDOUCK,0
SALDE,NYASSIA,0
SALDE,NIAGUIS,0
SALDE,BANDAFASSI,0
SALDE,BEMBOU,0
SALDE,DAKATELY,0
SALDE,DAR SALAM,0
SALDE,FONGOLIMBI,0
SALDE,SABODALA,0
SALDE,KOUSSANAR,0
SALDE,MISSIRAH,0
SALDE,MAKACOULIBANTANG,0
SALDE,KOUTHIABA OUOLOF,0
SALDE,BAMBA NDIAYENE,0
SALDE,KOULOR,0
SALDE,DIANKE MAKHA,0
SALDE,BALA,0
SALDE,BOYNGUEL BAMBA,0
SALDE,MOUDERY,1
SALDE,KENIEBA,0
SALDE,BELE,0
SALDE,OGO,6
SALDE,AGNAM CIVOL,5
SALDE,VELINGARA,0
SALDE,ORKADIERE,1
SALDE,OURO SIDY,0
NDIAYE MBERESS,PARCELLES ASSAINIES,14
NDIAYE MBERESS,ALMADIES,7
NDIAYE MBERESS,GRAND DAKAR,14
NDIAYE MBERESS,DAKAR PLATEAU,10
NDIAYE MBERESS,GUEDIAWAYE,5
NDIAYE MBERESS,PIKINE DAGOUDANE,7
NDIAYE MBERESS,THIAROYE,6
NDIAYE MBERESS,NIAYES,6
NDIAYE MBERESS,RUFISQUE,3
NDIAYE MBERESS,BAMBILOR,6
NDIAYE MBERESS,KEUR MOUSSA,2
NDIAYE MBERESS,SINDIA,5
NDIAYE MBERESS,NOTTO,0
NDIAYE MBERESS,THIENABA,0
NDIAYE MBERESS,PAMBAL,3
NDIAYE MBERESS,MEOUANE,4
NDIAYE MBERESS,MERINA DAKHAR,0
NDIAYE MBERESS,NIAKHENE,0
NDIAYE MBERESS,THIES SUD,4
NDIAYE MBERESS,THIES NORD,3
NDIAYE MBERESS,FISSEL,0
NDIAYE MBERESS,SESSENE,2
NDIAYE MBERESS,TAIF,0
NDIAYE MBERESS,KAEL,0
NDIAYE MBERESS,NDAME,4
NDIAYE MBERESS,NDOULO,0
NDIAYE MBERESS,NDINDY,0
NDIAYE MBERESS,NGOYE,0
NDIAYE MBERESS,LAMBAYE,0
NDIAYE MBERESS,BABA GARAGE,0
NDIAYE MBERESS,COLOBANE,0
NDIAYE MBERESS,NIAKHAR,0
NDIAYE MBERESS,TATTAGUINE,3
NDIAYE MBERESS,OUADIOUR,0
NDIAYE MBERESS,NDIOB,0
NDIAYE MBERESS,FIMELA,0
NDIAYE MBERESS,NIODIOR,0
NDIAYE MBERESS,TOUBACOUTA,1
NDIAYE MBERESS,DJILOR,1
NDIAYE MBERESS,SAKAL,1
NDIAYE MBERESS,MEUR MOMAR SARR,6
NDIAYE MBERESS,MBEDIENE,1
NDIAYE MBERESS,COKI,1
NDIAYE MBERESS,SAGATTA GUETH I,0
NDIAYE MBERESS,SAGATTA GUETH II,0
NDIAYE MBERESS,DAROU MOUSTY,0
NDIAYE MBERESS,SAGATTA DJOLOF,0
NDIAYE MBERESS,YANG YANG,2
NDIAYE MBERESS,DODJI,0
NDIAYE MBERESS,BARKEDJI,1
NDIAYE MBERESS,MBADAKHOUNE,0
NDIAYE MBERESS,NGUELOU,0
NDIAYE MBERESS,NGOTHIE,0
NDIAYE MBERESS,KOUMBAL,0
NDIAYE MBERESS,NDIEDIENG,0
NDIAYE MBERESS,PAOS KOTO,0
NDIAYE MBERESS,WACK NGOUNA,0
NDIAYE MBERESS,MEDINA SABAKH,0
NDIAYE MBERESS,GNIBY,0
NDIAYE MBERESS,DAROU MINAME II,0
NDIAYE MBERESS,KATAKELKEUR MBOUCKI,0
NDIAYE MBERESS,KEUR MBOUCKI,0
NDIAYE MBERESS,SAGNA,0
NDIAYE MBERESS,IDA MOURIDE,0
NDIAYE MBERESS,MISSIRAH WADENE,0
NDIAYE MBERESS,LOUR ESCALE,0
NDIAYE MBERESS,MABO,1
NDIAYE MBERESS,MBANE,27
NDIAYE MBERESS,SALDE,2
NDIAYE MBERESS,NDIAYE MBERESS,1750
NDIAYE MBERESS,GAMADJI SARRE,9
NDIAYE MBERESS,CAS CAS,5
NDIAYE MBERESS,RAO,32
NDIAYE MBERESS,THILE BOUBACAR,2
NDIAYE MBERESS,FAFACOUROU,0
NDIAYE MBERESS,MAMPATIM,2
NDIAYE MBERESS,NDORNA,0
NDIAYE MBERESS,BONCONTO,0
NDIAYE MBERESS,NIAMING,0
NDIAYE MBERESS,DIOULACOLON,0
NDIAYE MBERESS,SARE COLY SALE,0
NDIAYE MBERESS,PAKOUR,0
NDIAYE MBERESS,SARE BIDJI,1
NDIAYE MBERESS,DJIBANAR,0
NDIAYE MBERESS,DJIREDJI,0
NDIAYE MBERESS,DIAROUME,0
NDIAYE MBERESS,BONA,0
NDIAYE MBERESS,KARANTABA,0
NDIAYE MBERESS,DIENDE,0
NDIAYE MBERESS,BOGHAL,0
NDIAYE MBERESS,SIMBANDI BRASSOU,0
NDIAYE MBERESS,DJIBABOUYA,0
NDIAYE MBERESS,CABROUSSE,1
NDIAYE MBERESS,LOUDIA OUOLOF,0
NDIAYE MBERESS,SINDIAN,0
NDIAYE MBERESS,TENGHORY,1
NDIAYE MBERESS,KATABA I,0
NDIAYE MBERESS,TENDOUCK,1
NDIAYE MBERESS,NYASSIA,0
NDIAYE MBERESS,NIAGUIS,2
NDIAYE MBERESS,BANDAFASSI,1
NDIAYE MBERESS,BEMBOU,0
NDIAYE MBERESS,DAKATELY,0
NDIAYE MBERESS,DAR SALAM,0
NDIAYE MBERESS,FONGOLIMBI,0
NDIAYE MBERESS,SABODALA,0
NDIAYE MBERESS,KOUSSANAR,1
NDIAYE MBERESS,MISSIRAH,0
NDIAYE MBERESS,MAKACOULIBANTANG,0
NDIAYE MBERESS,KOUTHIABA OUOLOF,0
NDIAYE MBERESS,BAMBA NDIAYENE,0
NDIAYE MBERESS,KOULOR,0
NDIAYE MBERESS,DIANKE MAKHA,0
NDIAYE MBERESS,BALA,0
NDIAYE MBERESS,BOYNGUEL BAMBA,0
NDIAYE MBERESS,MOUDERY,1
NDIAYE MBERESS,KENIEBA,0
NDIAYE MBERESS,BELE,0
NDIAYE MBERESS,OGO,4
NDIAYE MBERESS,AGNAM CIVOL,3
NDIAYE MBERESS,VELINGARA,0
NDIAYE MBERESS,ORKADIERE,0
NDIAYE MBERESS,OURO SIDY,0
GAMADJI SARRE,PARCELLES ASSAINIES,12
GAMADJI SARRE,ALMADIES,4
GAMADJI SARRE,GRAND DAKAR,2
GAMADJI SARRE,DAKAR PLATEAU,5
GAMADJI SARRE,GUEDIAWAYE,9
GAMADJI SARRE,PIKINE DAGOUDANE,7
GAMADJI SARRE,THIAROYE,2
GAMADJI SARRE,NIAYES,7
GAMADJI SARRE,RUFISQUE,3
GAMADJI SARRE,BAMBILOR,3
GAMADJI SARRE,KEUR MOUSSA,0
GAMADJI SARRE,SINDIA,7
GAMADJI SARRE,NOTTO,0
GAMADJI SARRE,THIENABA,0
GAMADJI SARRE,PAMBAL,0
GAMADJI SARRE,MEOUANE,1
GAMADJI SARRE,MERINA DAKHAR,0
GAMADJI SARRE,NIAKHENE,0
GAMADJI SARRE,THIES SUD,0
GAMADJI SARRE,THIES NORD,2
GAMADJI SARRE,FISSEL,0
GAMADJI SARRE,SESSENE,0
GAMADJI SARRE,TAIF,0
GAMADJI SARRE,KAEL,0
GAMADJI SARRE,NDAME,0
GAMADJI SARRE,NDOULO,0
GAMADJI SARRE,NDINDY,0
GAMADJI SARRE,NGOYE,0
GAMADJI SARRE,LAMBAYE,0
GAMADJI SARRE,BABA GARAGE,0
GAMADJI SARRE,COLOBANE,0
GAMADJI SARRE,NIAKHAR,0
GAMADJI SARRE,TATTAGUINE,0
GAMADJI SARRE,OUADIOUR,0
GAMADJI SARRE,NDIOB,0
GAMADJI SARRE,FIMELA,0
GAMADJI SARRE,NIODIOR,0
GAMADJI SARRE,TOUBACOUTA,1
GAMADJI SARRE,DJILOR,0
GAMADJI SARRE,SAKAL,0
GAMADJI SARRE,MEUR MOMAR SARR,0
GAMADJI SARRE,MBEDIENE,1
GAMADJI SARRE,COKI,0
GAMADJI SARRE,SAGATTA GUETH I,0
GAMADJI SARRE,SAGATTA GUETH II,0
GAMADJI SARRE,DAROU MOUSTY,0
GAMADJI SARRE,SAGATTA DJOLOF,1
GAMADJI SARRE,YANG YANG,4
GAMADJI SARRE,DODJI,5
GAMADJI SARRE,BARKEDJI,0
GAMADJI SARRE,MBADAKHOUNE,0
GAMADJI SARRE,NGUELOU,0
GAMADJI SARRE,NGOTHIE,0
GAMADJI SARRE,KOUMBAL,1
GAMADJI SARRE,NDIEDIENG,0
GAMADJI SARRE,PAOS KOTO,0
GAMADJI SARRE,WACK NGOUNA,0
GAMADJI SARRE,MEDINA SABAKH,0
GAMADJI SARRE,GNIBY,0
GAMADJI SARRE,DAROU MINAME II,0
GAMADJI SARRE,KATAKELKEUR MBOUCKI,0
GAMADJI SARRE,KEUR MBOUCKI,0
GAMADJI SARRE,SAGNA,0
GAMADJI SARRE,IDA MOURIDE,0
GAMADJI SARRE,MISSIRAH WADENE,0
GAMADJI SARRE,LOUR ESCALE,0
GAMADJI SARRE,MABO,1
GAMADJI SARRE,MBANE,0
GAMADJI SARRE,SALDE,1
GAMADJI SARRE,NDIAYE MBERESS,6
GAMADJI SARRE,GAMADJI SARRE,1110
GAMADJI SARRE,CAS CAS,8
GAMADJI SARRE,RAO,5
GAMADJI SARRE,THILE BOUBACAR,9
GAMADJI SARRE,FAFACOUROU,0
GAMADJI SARRE,MAMPATIM,0
GAMADJI SARRE,NDORNA,0
GAMADJI SARRE,BONCONTO,0
GAMADJI SARRE,NIAMING,0
GAMADJI SARRE,DIOULACOLON,0
GAMADJI SARRE,SARE COLY SALE,0
GAMADJI SARRE,PAKOUR,0
GAMADJI SARRE,SARE BIDJI,2
GAMADJI SARRE,DJIBANAR,0
GAMADJI SARRE,DJIREDJI,0
GAMADJI SARRE,DIAROUME,0
GAMADJI SARRE,BONA,0
GAMADJI SARRE,KARANTABA,0
GAMADJI SARRE,DIENDE,0
GAMADJI SARRE,BOGHAL,0
GAMADJI SARRE,SIMBANDI BRASSOU,0
GAMADJI SARRE,DJIBABOUYA,0
GAMADJI SARRE,CABROUSSE,0
GAMADJI SARRE,LOUDIA OUOLOF,0
GAMADJI SARRE,SINDIAN,0
GAMADJI SARRE,TENGHORY,0
GAMADJI SARRE,KATABA I,0
GAMADJI SARRE,TENDOUCK,0
GAMADJI SARRE,NYASSIA,0
GAMADJI SARRE,NIAGUIS,1
GAMADJI SARRE,BANDAFASSI,0
GAMADJI SARRE,BEMBOU,0
GAMADJI SARRE,DAKATELY,0
GAMADJI SARRE,DAR SALAM,0
GAMADJI SARRE,FONGOLIMBI,0
GAMADJI SARRE,SABODALA,0
GAMADJI SARRE,KOUSSANAR,1
GAMADJI SARRE,MISSIRAH,0
GAMADJI SARRE,MAKACOULIBANTANG,0
GAMADJI SARRE,KOUTHIABA OUOLOF,0
GAMADJI SARRE,BAMBA NDIAYENE,0
GAMADJI SARRE,KOULOR,0
GAMADJI SARRE,DIANKE MAKHA,0
GAMADJI SARRE,BALA,0
GAMADJI SARRE,BOYNGUEL BAMBA,0
GAMADJI SARRE,MOUDERY,0
GAMADJI SARRE,KENIEBA,0
GAMADJI SARRE,BELE,0
GAMADJI SARRE,OGO,9
GAMADJI SARRE,AGNAM CIVOL,5
GAMADJI SARRE,VELINGARA,3
GAMADJI SARRE,ORKADIERE,0
GAMADJI SARRE,OURO SIDY,2
CAS CAS,PARCELLES ASSAINIES,2
CAS CAS,ALMADIES,2
CAS CAS,GRAND DAKAR,2
CAS CAS,DAKAR PLATEAU,4
CAS CAS,GUEDIAWAYE,6
CAS CAS,PIKINE DAGOUDANE,3
CAS CAS,THIAROYE,1
CAS CAS,NIAYES,2
CAS CAS,RUFISQUE,1
CAS CAS,BAMBILOR,0
CAS CAS,KEUR MOUSSA,0
CAS CAS,SINDIA,2
CAS CAS,NOTTO,0
CAS CAS,THIENABA,0
CAS CAS,PAMBAL,2
CAS CAS,MEOUANE,0
CAS CAS,MERINA DAKHAR,0
CAS CAS,NIAKHENE,0
CAS CAS,THIES SUD,0
CAS CAS,THIES NORD,0
CAS CAS,FISSEL,0
CAS CAS,SESSENE,1
CAS CAS,TAIF,0
CAS CAS,KAEL,0
CAS CAS,NDAME,0
CAS CAS,NDOULO,0
CAS CAS,NDINDY,0
CAS CAS,NGOYE,0
CAS CAS,LAMBAYE,0
CAS CAS,BABA GARAGE,0
CAS CAS,COLOBANE,0
CAS CAS,NIAKHAR,0
CAS CAS,TATTAGUINE,0
CAS CAS,OUADIOUR,0
CAS CAS,NDIOB,0
CAS CAS,FIMELA,0
CAS CAS,NIODIOR,0
CAS CAS,TOUBACOUTA,0
CAS CAS,DJILOR,0
CAS CAS,SAKAL,0
CAS CAS,MEUR MOMAR SARR,0
CAS CAS,MBEDIENE,1
CAS CAS,COKI,0
CAS CAS,SAGATTA GUETH I,0
CAS CAS,SAGATTA GUETH II,0
CAS CAS,DAROU MOUSTY,0
CAS CAS,SAGATTA DJOLOF,0
CAS CAS,YANG YANG,1
CAS CAS,DODJI,2
CAS CAS,BARKEDJI,0
CAS CAS,MBADAKHOUNE,0
CAS CAS,NGUELOU,0
CAS CAS,NGOTHIE,0
CAS CAS,KOUMBAL,1
CAS CAS,NDIEDIENG,0
CAS CAS,PAOS KOTO,0
CAS CAS,WACK NGOUNA,0
CAS CAS,MEDINA SABAKH,0
CAS CAS,GNIBY,0
CAS CAS,DAROU MINAME II,0
CAS CAS,KATAKELKEUR MBOUCKI,0
CAS CAS,KEUR MBOUCKI,0
CAS CAS,SAGNA,0
CAS CAS,IDA MOURIDE,0
CAS CAS,MISSIRAH WADENE,0
CAS CAS,LOUR ESCALE,0
CAS CAS,MABO,0
CAS CAS,MBANE,0
CAS CAS,SALDE,6
CAS CAS,NDIAYE MBERESS,2
CAS CAS,GAMADJI SARRE,5
CAS CAS,CAS CAS,563
CAS CAS,RAO,2
CAS CAS,THILE BOUBACAR,1
CAS CAS,FAFACOUROU,0
CAS CAS,MAMPATIM,0
CAS CAS,NDORNA,0
CAS CAS,BONCONTO,0
CAS CAS,NIAMING,0
CAS CAS,DIOULACOLON,0
CAS CAS,SARE COLY SALE,0
CAS CAS,PAKOUR,0
CAS CAS,SARE BIDJI,0
CAS CAS,DJIBANAR,0
CAS CAS,DJIREDJI,0
CAS CAS,DIAROUME,0
CAS CAS,BONA,0
CAS CAS,KARANTABA,0
CAS CAS,DIENDE,0
CAS CAS,BOGHAL,0
CAS CAS,SIMBANDI BRASSOU,0
CAS CAS,DJIBABOUYA,0
CAS CAS,CABROUSSE,0
CAS CAS,LOUDIA OUOLOF,0
CAS CAS,SINDIAN,0
CAS CAS,TENGHORY,1
CAS CAS,KATABA I,0
CAS CAS,TENDOUCK,0
CAS CAS,NYASSIA,0
CAS CAS,NIAGUIS,0
CAS CAS,BANDAFASSI,0
CAS CAS,BEMBOU,0
CAS CAS,DAKATELY,0
CAS CAS,DAR SALAM,0
CAS CAS,FONGOLIMBI,0
CAS CAS,SABODALA,0
CAS CAS,KOUSSANAR,0
CAS CAS,MISSIRAH,0
CAS CAS,MAKACOULIBANTANG,0
CAS CAS,KOUTHIABA OUOLOF,0
CAS CAS,BAMBA NDIAYENE,0
CAS CAS,KOULOR,0
CAS CAS,DIANKE MAKHA,0
CAS CAS,BALA,0
CAS CAS,BOYNGUEL BAMBA,0
CAS CAS,MOUDERY,0
CAS CAS,KENIEBA,0
CAS CAS,BELE,0
CAS CAS,OGO,1
CAS CAS,AGNAM CIVOL,0
CAS CAS,VELINGARA,4
CAS CAS,ORKADIERE,1
CAS CAS,OURO SIDY,0
RAO,PARCELLES ASSAINIES,33
RAO,ALMADIES,27
RAO,GRAND DAKAR,36
RAO,DAKAR PLATEAU,34
RAO,GUEDIAWAYE,12
RAO,PIKINE DAGOUDANE,5
RAO,THIAROYE,14
RAO,NIAYES,15
RAO,RUFISQUE,12
RAO,BAMBILOR,3
RAO,KEUR MOUSSA,0
RAO,SINDIA,18
RAO,NOTTO,0
RAO,THIENABA,2
RAO,PAMBAL,1
RAO,MEOUANE,3
RAO,MERINA DAKHAR,0
RAO,NIAKHENE,0
RAO,THIES SUD,10
RAO,THIES NORD,3
RAO,FISSEL,0
RAO,SESSENE,5
RAO,TAIF,0
RAO,KAEL,0
RAO,NDAME,3
RAO,NDOULO,1
RAO,NDINDY,0
RAO,NGOYE,0
RAO,LAMBAYE,0
RAO,BABA GARAGE,0
RAO,COLOBANE,1
RAO,NIAKHAR,0
RAO,TATTAGUINE,1
RAO,OUADIOUR,0
RAO,NDIOB,0
RAO,FIMELA,0
RAO,NIODIOR,0
RAO,TOUBACOUTA,1
RAO,DJILOR,0
RAO,SAKAL,0
RAO,MEUR MOMAR SARR,0
RAO,MBEDIENE,8
RAO,COKI,0
RAO,SAGATTA GUETH I,3
RAO,SAGATTA GUETH II,0
RAO,DAROU MOUSTY,1
RAO,SAGATTA DJOLOF,1
RAO,YANG YANG,1
RAO,DODJI,1
RAO,BARKEDJI,0
RAO,MBADAKHOUNE,0
RAO,NGUELOU,0
RAO,NGOTHIE,0
RAO,KOUMBAL,6
RAO,NDIEDIENG,0
RAO,PAOS KOTO,1
RAO,WACK NGOUNA,0
RAO,MEDINA SABAKH,0
RAO,GNIBY,0
RAO,DAROU MINAME II,0
RAO,KATAKELKEUR MBOUCKI,0
RAO,KEUR MBOUCKI,0
RAO,SAGNA,0
RAO,IDA MOURIDE,0
RAO,MISSIRAH WADENE,0
RAO,LOUR ESCALE,0
RAO,MABO,0
RAO,MBANE,3
RAO,SALDE,3
RAO,NDIAYE MBERESS,21
RAO,GAMADJI SARRE,8
RAO,CAS CAS,1
RAO,RAO,3742
RAO,THILE BOUBACAR,1
RAO,FAFACOUROU,0
RAO,MAMPATIM,0
RAO,NDORNA,0
RAO,BONCONTO,0
RAO,NIAMING,0
RAO,DIOULACOLON,0
RAO,SARE COLY SALE,0
RAO,PAKOUR,0
RAO,SARE BIDJI,0
RAO,DJIBANAR,0
RAO,DJIREDJI,0
RAO,DIAROUME,0
RAO,BONA,0
RAO,KARANTABA,0
RAO,DIENDE,0
RAO,BOGHAL,1
RAO,SIMBANDI BRASSOU,0
RAO,DJIBABOUYA,0
RAO,CABROUSSE,1
RAO,LOUDIA OUOLOF,1
RAO,SINDIAN,0
RAO,TENGHORY,2
RAO,KATABA I,0
RAO,TENDOUCK,0
RAO,NYASSIA,0
RAO,NIAGUIS,5
RAO,BANDAFASSI,0
RAO,BEMBOU,0
RAO,DAKATELY,0
RAO,DAR SALAM,0
RAO,FONGOLIMBI,0
RAO,SABODALA,0
RAO,KOUSSANAR,1
RAO,MISSIRAH,0
RAO,MAKACOULIBANTANG,0
RAO,KOUTHIABA OUOLOF,0
RAO,BAMBA NDIAYENE,0
RAO,KOULOR,0
RAO,DIANKE MAKHA,0
RAO,BALA,0
RAO,BOYNGUEL BAMBA,0
RAO,MOUDERY,1
RAO,KENIEBA,0
RAO,BELE,0
RAO,OGO,3
RAO,AGNAM CIVOL,2
RAO,VELINGARA,0
RAO,ORKADIERE,0
RAO,OURO SIDY,1
THILE BOUBACAR,PARCELLES ASSAINIES,3
THILE BOUBACAR,ALMADIES,1
THILE BOUBACAR,GRAND DAKAR,0
THILE BOUBACAR,DAKAR PLATEAU,1
THILE BOUBACAR,GUEDIAWAYE,3
THILE BOUBACAR,PIKINE DAGOUDANE,0
THILE BOUBACAR,THIAROYE,1
THILE BOUBACAR,NIAYES,2
THILE BOUBACAR,RUFISQUE,0
THILE BOUBACAR,BAMBILOR,1
THILE BOUBACAR,KEUR MOUSSA,0
THILE BOUBACAR,SINDIA,0
THILE BOUBACAR,NOTTO,0
THILE BOUBACAR,THIENABA,0
THILE BOUBACAR,PAMBAL,0
THILE BOUBACAR,MEOUANE,0
THILE BOUBACAR,MERINA DAKHAR,0
THILE BOUBACAR,NIAKHENE,0
THILE BOUBACAR,THIES SUD,1
THILE BOUBACAR,THIES NORD,1
THILE BOUBACAR,FISSEL,0
THILE BOUBACAR,SESSENE,0
THILE BOUBACAR,TAIF,0
THILE BOUBACAR,KAEL,0
THILE BOUBACAR,NDAME,0
THILE BOUBACAR,NDOULO,1
THILE BOUBACAR,NDINDY,0
THILE BOUBACAR,NGOYE,0
THILE BOUBACAR,LAMBAYE,0
THILE BOUBACAR,BABA GARAGE,0
THILE BOUBACAR,COLOBANE,0
THILE BOUBACAR,NIAKHAR,0
THILE BOUBACAR,TATTAGUINE,0
THILE BOUBACAR,OUADIOUR,0
THILE BOUBACAR,NDIOB,0
THILE BOUBACAR,FIMELA,0
THILE BOUBACAR,NIODIOR,0
THILE BOUBACAR,TOUBACOUTA,0
THILE BOUBACAR,DJILOR,0
THILE BOUBACAR,SAKAL,0
THILE BOUBACAR,MEUR MOMAR SARR,0
THILE BOUBACAR,MBEDIENE,0
THILE BOUBACAR,COKI,0
THILE BOUBACAR,SAGATTA GUETH I,0
THILE BOUBACAR,SAGATTA GUETH II,0
THILE BOUBACAR,DAROU MOUSTY,0
THILE BOUBACAR,SAGATTA DJOLOF,0
THILE BOUBACAR,YANG YANG,3
THILE BOUBACAR,DODJI,1
THILE BOUBACAR,BARKEDJI,0
THILE BOUBACAR,MBADAKHOUNE,0
THILE BOUBACAR,NGUELOU,0
THILE BOUBACAR,NGOTHIE,0
THILE BOUBACAR,KOUMBAL,0
THILE BOUBACAR,NDIEDIENG,0
THILE BOUBACAR,PAOS KOTO,0
THILE BOUBACAR,WACK NGOUNA,0
THILE BOUBACAR,MEDINA SABAKH,0
THILE BOUBACAR,GNIBY,0
THILE BOUBACAR,DAROU MINAME II,0
THILE BOUBACAR,KATAKELKEUR MBOUCKI,0
THILE BOUBACAR,KEUR MBOUCKI,0
THILE BOUBACAR,SAGNA,0
THILE BOUBACAR,IDA MOURIDE,0
THILE BOUBACAR,MISSIRAH WADENE,0
THILE BOUBACAR,LOUR ESCALE,0
THILE BOUBACAR,MABO,0
THILE BOUBACAR,MBANE,5
THILE BOUBACAR,SALDE,1
THILE BOUBACAR,NDIAYE MBERESS,1
THILE BOUBACAR,GAMADJI SARRE,7
THILE BOUBACAR,CAS CAS,0
THILE BOUBACAR,RAO,2
THILE BOUBACAR,THILE BOUBACAR,457
THILE BOUBACAR,FAFACOUROU,0
THILE BOUBACAR,MAMPATIM,0
THILE BOUBACAR,NDORNA,0
THILE BOUBACAR,BONCONTO,0
THILE BOUBACAR,NIAMING,0
THILE BOUBACAR,DIOULACOLON,0
THILE BOUBACAR,SARE COLY SALE,0
THILE BOUBACAR,PAKOUR,0
THILE BOUBACAR,SARE BIDJI,0
THILE BOUBACAR,DJIBANAR,0
THILE BOUBACAR,DJIREDJI,0
THILE BOUBACAR,DIAROUME,0
THILE BOUBACAR,BONA,0
THILE BOUBACAR,KARANTABA,0
THILE BOUBACAR,DIENDE,0
THILE BOUBACAR,BOGHAL,0
THILE BOUBACAR,SIMBANDI BRASSOU,0
THILE BOUBACAR,DJIBABOUYA,0
THILE BOUBACAR,CABROUSSE,0
THILE BOUBACAR,LOUDIA OUOLOF,0
THILE BOUBACAR,SINDIAN,0
THILE BOUBACAR,TENGHORY,0
THILE BOUBACAR,KATABA I,0
THILE BOUBACAR,TENDOUCK,0
THILE BOUBACAR,NYASSIA,0
THILE BOUBACAR,NIAGUIS,0
THILE BOUBACAR,BANDAFASSI,0
THILE BOUBACAR,BEMBOU,0
THILE BOUBACAR,DAKATELY,0
THILE BOUBACAR,DAR SALAM,0
THILE BOUBACAR,FONGOLIMBI,0
THILE BOUBACAR,SABODALA,0
THILE BOUBACAR,KOUSSANAR,0
THILE BOUBACAR,MISSIRAH,0
THILE BOUBACAR,MAKACOULIBANTANG,0
THILE BOUBACAR,KOUTHIABA OUOLOF,0
THILE BOUBACAR,BAMBA NDIAYENE,0
THILE BOUBACAR,KOULOR,0
THILE BOUBACAR,DIANKE MAKHA,0
THILE BOUBACAR,BALA,0
THILE BOUBACAR,BOYNGUEL BAMBA,0
THILE BOUBACAR,MOUDERY,0
THILE BOUBACAR,KENIEBA,0
THILE BOUBACAR,BELE,0
THILE BOUBACAR,OGO,1
