from,to,count
KEUR MBOUCKI,SAGATTA GUETH II,0
KEUR MBOUCKI,DAROU MOUSTY,1
KEUR MBOUCKI,SAGATTA DJOLOF,2
KEUR MBOUCKI,YANG YANG,0
KEUR MBOUCKI,DODJI,0
KEUR MBOUCKI,BARKEDJI,0
KEUR MBOUCKI,MBADAKHOUNE,0
KEUR MBOUCKI,NGUELOU,1
KEUR MBOUCKI,NGOTHIE,0
KEUR MBOUCKI,KOUMBAL,5
KEUR MBOUCKI,NDIEDIENG,0
KEUR MBOUCKI,PAOS KOTO,0
KEUR MBOUCKI,WACK NGOUNA,1
KEUR MBOUCKI,MEDINA SABAKH,0
KEUR MBOUCKI,GNIBY,2
KEUR MBOUCKI,DAROU MINAME II,0
KEUR MBOUCKI,KATAKELKEUR MBOUCKI,0
KEUR MBOUCKI,SAGNA,0
KEUR MBOUCKI,IDA MOURIDE,0
KEUR MBOUCKI,MISSIRAH WADENE,0
KEUR MBOUCKI,LOUR ESCALE,0
KEUR MBOUCKI,MABO,1
KEUR MBOUCKI,MBANE,0
KEUR MBOUCKI,SALDE,0
KEUR MBOUCKI,NDIAYE MBERESS,0
KEUR MBOUCKI,GAMADJI SARRE,0
KEUR MBOUCKI,CAS CAS,0
KEUR MBOUCKI,RAO,0
KEUR MBOUCKI,THILE BOUBACAR,0
KEUR MBOUCKI,FAFACOUROU,0
KEUR MBOUCKI,MAMPATIM,0
KEUR MBOUCKI,NDORNA,0
KEUR MBOUCKI,BONCONTO,0
KEUR MBOUCKI,NIAMING,0
KEUR MBOUCKI,DIOULACOLON,0
KEUR MBOUCKI,SARE COLY SALE,0
KEUR MBOUCKI,PAKOUR,0
KEUR MBOUCKI,SARE BIDJI,0
KEUR MBOUCKI,DJIBANAR,0
KEUR MBOUCKI,DJIREDJI,0
KEUR MBOUCKI,DIAROUME,0
KEUR MBOUCKI,BONA,0
KEUR MBOUCKI,KARANTABA,0
KEUR MBOUCKI,DIENDE,0
KEUR MBOUCKI,BOGHAL,0
KEUR MBOUCKI,SIMBANDI BRASSOU,0
KEUR MBOUCKI,DJIBABOUYA,0
KEUR MBOUCKI,CABROUSSE,0
KEUR MBOUCKI,LOUDIA OUOLOF,0
KEUR MBOUCKI,SINDIAN,0
KEUR MBOUCKI,TENGHORY,0
KEUR MBOUCKI,KATABA I,0
KEUR MBOUCKI,TENDOUCK,0
KEUR MBOUCKI,NYASSIA,0
KEUR MBOUCKI,NIAGUIS,0
KEUR MBOUCKI,BANDAFASSI,0
KEUR MBOUCKI,BEMBOU,0
KEUR MBOUCKI,DAKATELY,0
KEUR MBOUCKI,DAR SALAM,0
KEUR MBOUCKI,FONGOLIMBI,0
KEUR MBOUCKI,SABODALA,0
KEUR MBOUCKI,KOUSSANAR,0
KEUR MBOUCKI,MISSIRAH,0
KEUR MBOUCKI,MAKACOULIBANTANG,0
KEUR MBOUCKI,KOUTHIABA OUOLOF,0
KEUR MBOUCKI,BAMBA NDIAYENE,0
KEUR MBOUCKI,KOULOR,0
KEUR MBOUCKI,DIANKE MAKHA,0
KEUR MBOUCKI,BALA,0
KEUR MBOUCKI,BOYNGUEL BAMBA,0
KEUR MBOUCKI,MOUDERY,0
KEUR MBOUCKI,KENIEBA,0
KEUR MBOUCKI,BELE,0
KEUR MBOUCKI,OGO,0
KEUR MBOUCKI,AGNAM CIVOL,0
KEUR MBOUCKI,VELINGARA,0
KEUR MBOUCKI,ORKADIERE,0
KEUR MBOUCKI,OURO SIDY,0
SAGNA,PARCELLES ASSAINIES,1
SAGNA,ALMADIES,1
SAGNA,GRAND DAKAR,1
SAGNA,DAKAR PLATEAU,1
SAGNA,GUEDIAWAYE,1
SAGNA,PIKINE DAGOUDANE,2
SAGNA,THIAROYE,0
SAGNA,NIAYES,0
SAGNA,RUFISQUE,0
SAGNA,BAMBILOR,0
SAGNA,KEUR MOUSSA,0
SAGNA,SINDIA,1
SAGNA,NOTTO,0
SAGNA,THIENABA,0
SAGNA,PAMBAL,0
SAGNA,MEOUANE,0
SAGNA,MERINA DAKHAR,0
SAGNA,NIAKHENE,0
SAGNA,THIES SUD,0
SAGNA,THIES NORD,1
SAGNA,FISSEL,0
SAGNA,SESSENE,0
SAGNA,TAIF,0
SAGNA,KAEL,0
SAGNA,NDAME,4
SAGNA,NDOULO,0
SAGNA,NDINDY,0
SAGNA,NGOYE,0
SAGNA,LAMBAYE,0
SAGNA,BABA GARAGE,0
SAGNA,COLOBANE,0
SAGNA,NIAKHAR,0
SAGNA,TATTAGUINE,0
SAGNA,OUADIOUR,0
SAGNA,NDIOB,0
SAGNA,FIMELA,0
SAGNA,NIODIOR,0
SAGNA,TOUBACOUTA,0
SAGNA,DJILOR,0
SAGNA,SAKAL,0
SAGNA,MEUR MOMAR SARR,0
SAGNA,MBEDIENE,0
SAGNA,COKI,1
SAGNA,SAGATTA GUETH I,0
SAGNA,SAGATTA GUETH II,0
SAGNA,DAROU MOUSTY,0
SAGNA,SAGATTA DJOLOF,0
SAGNA,YANG YANG,0
SAGNA,DODJI,0
SAGNA,BARKEDJI,0
SAGNA,MBADAKHOUNE,0
SAGNA,NGUELOU,0
SAGNA,NGOTHIE,0
SAGNA,KOUMBAL,2
SAGNA,NDIEDIENG,0
SAGNA,PAOS KOTO,0
SAGNA,WACK NGOUNA,0
SAGNA,MEDINA SABAKH,0
SAGNA,GNIBY,3
SAGNA,DAROU MINAME II,0
SAGNA,KATAKELKEUR MBOUCKI,1
SAGNA,KEUR MBOUCKI,1
SAGNA,IDA MOURIDE,0
SAGNA,MISSIRAH WADENE,0
SAGNA,LOUR ESCALE,0
SAGNA,MABO,0
SAGNA,MBANE,0
SAGNA,SALDE,0
SAGNA,NDIAYE MBERESS,0
SAGNA,GAMADJI SARRE,0
SAGNA,CAS CAS,0
SAGNA,RAO,0
SAGNA,THILE BOUBACAR,0
SAGNA,FAFACOUROU,0
SAGNA,MAMPATIM,0
SAGNA,NDORNA,0
SAGNA,BONCONTO,0
SAGNA,NIAMING,0
SAGNA,DIOULACOLON,0
SAGNA,SARE COLY SALE,0
SAGNA,PAKOUR,0
SAGNA,SARE BIDJI,0
SAGNA,DJIBANAR,0
SAGNA,DJIREDJI,0
SAGNA,DIAROUME,0
SAGNA,BONA,0
SAGNA,KARANTABA,0
SAGNA,DIENDE,0
SAGNA,BOGHAL,0
SAGNA,SIMBANDI BRASSOU,0
SAGNA,DJIBABOUYA,0
SAGNA,CABROUSSE,0
SAGNA,LOUDIA OUOLOF,0
SAGNA,SINDIAN,0
SAGNA,TENGHORY,0
SAGNA,KATABA I,0
SAGNA,TENDOUCK,0
SAGNA,NYASSIA,0
SAGNA,NIAGUIS,0
SAGNA,BANDAFASSI,0
SAGNA,BEMBOU,0
SAGNA,DAKATELY,0
SAGNA,DAR SALAM,0
SAGNA,FONGOLIMBI,0
SAGNA,SABODALA,0
SAGNA,KOUSSANAR,1
SAGNA,MISSIRAH,0
SAGNA,MAKACOULIBANTANG,0
SAGNA,KOUTHIABA OUOLOF,0
SAGNA,BAMBA NDIAYENE,0
SAGNA,KOULOR,0
SAGNA,DIANKE MAKHA,0
SAGNA,BALA,0
SAGNA,BOYNGUEL BAMBA,0
SAGNA,MOUDERY,0
SAGNA,KENIEBA,0
SAGNA,BELE,0
SAGNA,OGO,0
SAGNA,AGNAM CIVOL,0
SAGNA,VELINGARA,0
SAGNA,ORKADIERE,0
SAGNA,OURO SIDY,0
IDA MOURIDE,PARCELLES ASSAINIES,2
IDA MOURIDE,ALMADIES,0
IDA MOURIDE,GRAND DAKAR,2
IDA MOURIDE,DAKAR PLATEAU,2
IDA MOURIDE,GUEDIAWAYE,0
IDA MOURIDE,PIKINE DAGOUDANE,0
IDA MOURIDE,THIAROYE,0
IDA MOURIDE,NIAYES,1
IDA MOURIDE,RUFISQUE,1
IDA MOURIDE,BAMBILOR,2
IDA MOURIDE,KEUR MOUSSA,0
IDA MOURIDE,SINDIA,1
IDA MOURIDE,NOTTO,0
IDA MOURIDE,THIENABA,0
IDA MOURIDE,PAMBAL,0
IDA MOURIDE,MEOUANE,0
IDA MOURIDE,MERINA DAKHAR,0
IDA MOURIDE,NIAKHENE,0
IDA MOURIDE,THIES SUD,0
IDA MOURIDE,THIES NORD,0
IDA MOURIDE,FISSEL,0
IDA MOURIDE,SESSENE,0
IDA MOURIDE,TAIF,0
IDA MOURIDE,KAEL,0
IDA MOURIDE,NDAME,6
IDA MOURIDE,NDOULO,0
IDA MOURIDE,NDINDY,0
IDA MOURIDE,NGOYE,0
IDA MOURIDE,LAMBAYE,0
IDA MOURIDE,BABA GARAGE,0
IDA MOURIDE,COLOBANE,0
IDA MOURIDE,NIAKHAR,0
IDA MOURIDE,TATTAGUINE,0
IDA MOURIDE,OUADIOUR,0
IDA MOURIDE,NDIOB,0
IDA MOURIDE,FIMELA,0
IDA MOURIDE,NIODIOR,0
IDA MOURIDE,TOUBACOUTA,0
IDA MOURIDE,DJILOR,0
IDA MOURIDE,SAKAL,0
IDA MOURIDE,MEUR MOMAR SARR,0
IDA MOURIDE,MBEDIENE,0
IDA MOURIDE,COKI,0
IDA MOURIDE,SAGATTA GUETH I,0
IDA MOURIDE,SAGATTA GUETH II,0
IDA MOURIDE,DAROU MOUSTY,0
IDA MOURIDE,SAGATTA DJOLOF,0
IDA MOURIDE,YANG YANG,0
IDA MOURIDE,DODJI,0
IDA MOURIDE,BARKEDJI,0
IDA MOURIDE,MBADAKHOUNE,0
IDA MOURIDE,NGUELOU,1
IDA MOURIDE,NGOTHIE,0
IDA MOURIDE,KOUMBAL,2
IDA MOURIDE,NDIEDIENG,1
IDA MOURIDE,PAOS KOTO,0
IDA MOURIDE,WACK NGOUNA,0
IDA MOURIDE,MEDINA SABAKH,0
IDA MOURIDE,GNIBY,2
IDA MOURIDE,DAROU MINAME II,0
IDA MOURIDE,KATAKELKEUR MBOUCKI,0
IDA MOURIDE,KEUR MBOUCKI,0
IDA MOURIDE,SAGNA,0
IDA MOURIDE,MISSIRAH WADENE,1
IDA MOURIDE,LOUR ESCALE,6
IDA MOURIDE,MABO,0
IDA MOURIDE,MBANE,0
IDA MOURIDE,SALDE,0
IDA MOURIDE,NDIAYE MBERESS,0
IDA MOURIDE,GAMADJI SARRE,0
IDA MOURIDE,CAS CAS,0
IDA MOURIDE,RAO,0
IDA MOURIDE,THILE BOUBACAR,0
IDA MOURIDE,FAFACOUROU,0
IDA MOURIDE,MAMPATIM,0
IDA MOURIDE,NDORNA,0
IDA MOURIDE,BONCONTO,0
IDA MOURIDE,NIAMING,0
IDA MOURIDE,DIOULACOLON,0
IDA MOURIDE,SARE COLY SALE,0
IDA MOURIDE,PAKOUR,0
IDA MOURIDE,SARE BIDJI,1
IDA MOURIDE,DJIBANAR,0
IDA MOURIDE,DJIREDJI,0
IDA MOURIDE,DIAROUME,0
IDA MOURIDE,BONA,0
IDA MOURIDE,KARANTABA,0
IDA MOURIDE,DIENDE,0
IDA MOURIDE,BOGHAL,0
IDA MOURIDE,SIMBANDI BRASSOU,0
IDA MOURIDE,DJIBABOUYA,0
IDA MOURIDE,CABROUSSE,0
IDA MOURIDE,LOUDIA OUOLOF,0
IDA MOURIDE,SINDIAN,0
IDA MOURIDE,TENGHORY,0
IDA MOURIDE,KATABA I,0
IDA MOURIDE,TENDOUCK,0
IDA MOURIDE,NYASSIA,0
IDA MOURIDE,NIAGUIS,0
IDA MOURIDE,BANDAFASSI,0
IDA MOURIDE,BEMBOU,0
IDA MOURIDE,DAKATELY,0
IDA MOURIDE,DAR SALAM,0
IDA MOURIDE,FONGOLIMBI,0
IDA MOURIDE,SABODALA,0
IDA MOURIDE,KOUSSANAR,2
IDA MOURIDE,MISSIRAH,0
IDA MOURIDE,MAKACOULIBANTANG,0
IDA MOURIDE,KOUTHIABA OUOLOF,1
IDA MOURIDE,BAMBA NDIAYENE,4
IDA MOURIDE,KOULOR,0
IDA MOURIDE,DIANKE MAKHA,0
IDA MOURIDE,BALA,2
IDA MOURIDE,BOYNGUEL BAMBA,0
IDA MOURIDE,MOUDERY,0
IDA MOURIDE,KENIEBA,0
IDA MOURIDE,BELE,1
IDA MOURIDE,OGO,0
IDA MOURIDE,AGNAM CIVOL,0
IDA MOURIDE,VELINGARA,0
IDA MOURIDE,ORKADIERE,0
IDA MOURIDE,OURO SIDY,0
MISSIRAH WADENE,PARCELLES ASSAINIES,1
MISSIRAH WADENE,ALMADIES,0
MISSIRAH WADENE,GRAND DAKAR,0
MISSIRAH WADENE,DAKAR PLATEAU,0
MISSIRAH WADENE,GUEDIAWAYE,0
MISSIRAH WADENE,PIKINE DAGOUDANE,0
MISSIRAH WADENE,THIAROYE,0
MISSIRAH WADENE,NIAYES,0
MISSIRAH WADENE,RUFISQUE,0
MISSIRAH WADENE,BAMBILOR,0
MISSIRAH WADENE,KEUR MOUSSA,0
MISSIRAH WADENE,SINDIA,0
MISSIRAH WADENE,NOTTO,0
MISSIRAH WADENE,THIENABA,0
MISSIRAH WADENE,PAMBAL,0
MISSIRAH WADENE,MEOUANE,0
MISSIRAH WADENE,MERINA DAKHAR,0
MISSIRAH WADENE,NIAKHENE,0
MISSIRAH WADENE,THIES SUD,0
MISSIRAH WADENE,THIES NORD,0
MISSIRAH WADENE,FISSEL,0
MISSIRAH WADENE,SESSENE,0
MISSIRAH WADENE,TAIF,0
MISSIRAH WADENE,KAEL,0
MISSIRAH WADENE,NDAME,5
MISSIRAH WADENE,NDOULO,0
MISSIRAH WADENE,NDINDY,0
MISSIRAH WADENE,NGOYE,0
MISSIRAH WADENE,LAMBAYE,0
MISSIRAH WADENE,BABA GARAGE,0
MISSIRAH WADENE,COLOBANE,0
MISSIRAH WADENE,NIAKHAR,0
MISSIRAH WADENE,TATTAGUINE,0
MISSIRAH WADENE,OUADIOUR,0
MISSIRAH WADENE,NDIOB,0
MISSIRAH WADENE,FIMELA,0
MISSIRAH WADENE,NIODIOR,0
MISSIRAH WADENE,TOUBACOUTA,0
MISSIRAH WADENE,DJILOR,0
MISSIRAH WADENE,SAKAL,0
MISSIRAH WADENE,MEUR MOMAR SARR,0
MISSIRAH WADENE,MBEDIENE,0
MISSIRAH WADENE,COKI,0
MISSIRAH WADENE,SAGATTA GUETH I,0
MISSIRAH WADENE,SAGATTA GUETH II,0
MISSIRAH WADENE,DAROU MOUSTY,0
MISSIRAH WADENE,SAGATTA DJOLOF,0
MISSIRAH WADENE,YANG YANG,1
MISSIRAH WADENE,DODJI,0
MISSIRAH WADENE,BARKEDJI,1
MISSIRAH WADENE,MBADAKHOUNE,0
MISSIRAH WADENE,NGUELOU,0
MISSIRAH WADENE,NGOTHIE,0
MISSIRAH WADENE,KOUMBAL,0
MISSIRAH WADENE,NDIEDIENG,0
MISSIRAH WADENE,PAOS KOTO,0
MISSIRAH WADENE,WACK NGOUNA,0
MISSIRAH WADENE,MEDINA SABAKH,0
MISSIRAH WADENE,GNIBY,0
MISSIRAH WADENE,DAROU MINAME II,2
MISSIRAH WADENE,KATAKELKEUR MBOUCKI,0
MISSIRAH WADENE,KEUR MBOUCKI,0
MISSIRAH WADENE,SAGNA,0
MISSIRAH WADENE,IDA MOURIDE,1
MISSIRAH WADENE,LOUR ESCALE,0
MISSIRAH WADENE,MABO,0
MISSIRAH WADENE,MBANE,0
MISSIRAH WADENE,SALDE,0
MISSIRAH WADENE,NDIAYE MBERESS,1
MISSIRAH WADENE,GAMADJI SARRE,0
MISSIRAH WADENE,CAS CAS,0
MISSIRAH WADENE,RAO,0
MISSIRAH WADENE,THILE BOUBACAR,0
MISSIRAH WADENE,FAFACOUROU,0
MISSIRAH WADENE,MAMPATIM,0
MISSIRAH WADENE,NDORNA,0
MISSIRAH WADENE,BONCONTO,0
MISSIRAH WADENE,NIAMING,0
MISSIRAH WADENE,DIOULACOLON,0
MISSIRAH WADENE,SARE COLY SALE,0
MISSIRAH WADENE,PAKOUR,0
MISSIRAH WADENE,SARE BIDJI,0
MISSIRAH WADENE,DJIBANAR,0
MISSIRAH WADENE,DJIREDJI,0
MISSIRAH WADENE,DIAROUME,0
MISSIRAH WADENE,BONA,0
MISSIRAH WADENE,KARANTABA,0
MISSIRAH WADENE,DIENDE,0
MISSIRAH WADENE,BOGHAL,0
MISSIRAH WADENE,SIMBANDI BRASSOU,0
MISSIRAH WADENE,DJIBABOUYA,0
MISSIRAH WADENE,CABROUSSE,0
MISSIRAH WADENE,LOUDIA OUOLOF,0
MISSIRAH WADENE,SINDIAN,0
MISSIRAH WADENE,TENGHORY,0
MISSIRAH WADENE,KATABA I,0
MISSIRAH WADENE,TENDOUCK,0
MISSIRAH WADENE,NYASSIA,0
MISSIRAH WADENE,NIAGUIS,0
MISSIRAH WADENE,BANDAFASSI,0
MISSIRAH WADENE,BEMBOU,0
MISSIRAH WADENE,DAKATELY,0
MISSIRAH WADENE,DAR SALAM,0
MISSIRAH WADENE,FONGOLIMBI,0
MISSIRAH WADENE,SABODALA,0
MISSIRAH WADENE,KOUSSANAR,0
MISSIRAH WADENE,MISSIRAH,0
MISSIRAH WADENE,MAKACOULIBANTANG,0
MISSIRAH WADENE,KOUTHIABA OUOLOF,0
MISSIRAH WADENE,BAMBA NDIAYENE,0
MISSIRAH WADENE,KOULOR,0
MISSIRAH WADENE,DIANKE MAKHA,0
MISSIRAH WADENE,BALA,0
MISSIRAH WADENE,BOYNGUEL BAMBA,0
MISSIRAH WADENE,MOUDERY,0
MISSIRAH WADENE,KENIEBA,0
MISSIRAH WADENE,BELE,0
MISSIRAH WADENE,OGO,0
MISSIRAH WADENE,AGNAM CIVOL,0
MISSIRAH WADENE,VELINGARA,0
MISSIRAH WADENE,ORKADIERE,0
MISSIRAH WADENE,OURO SIDY,0
LOUR ESCALE,PARCELLES ASSAINIES,0
LOUR ESCALE,ALMADIES,1
LOUR ESCALE,GRAND DAKAR,0
LOUR ESCALE,DAKAR PLATEAU,0
LOUR ESCALE,GUEDIAWAYE,0
LOUR ESCALE,PIKINE DAGOUDANE,0
LOUR ESCALE,THIAROYE,0
LOUR ESCALE,NIAYES,0
LOUR ESCALE,RUFISQUE,0
LOUR ESCALE,BAMBILOR,0
LOUR ESCALE,KEUR MOUSSA,0
LOUR ESCALE,SINDIA,1
LOUR ESCALE,NOTTO,0
LOUR ESCALE,THIENABA,0
LOUR ESCALE,PAMBAL,0
LOUR ESCALE,MEOUANE,0
LOUR ESCALE,MERINA DAKHAR,0
LOUR ESCALE,NIAKHENE,0
LOUR ESCALE,THIES SUD,0
LOUR ESCALE,THIES NORD,0
LOUR ESCALE,FISSEL,0
LOUR ESCALE,SESSENE,0
LOUR ESCALE,TAIF,0
LOUR ESCALE,KAEL,0
LOUR ESCALE,NDAME,4
LOUR ESCALE,NDOULO,0
LOUR ESCALE,NDINDY,0
LOUR ESCALE,NGOYE,0
LOUR ESCALE,LAMBAYE,0
LOUR ESCALE,BABA GARAGE,0
LOUR ESCALE,COLOBANE,0
LOUR ESCALE,NIAKHAR,0
LOUR ESCALE,TATTAGUINE,0
LOUR ESCALE,OUADIOUR,0
LOUR ESCALE,NDIOB,0
LOUR ESCALE,FIMELA,0
LOUR ESCALE,NIODIOR,0
LOUR ESCALE,TOUBACOUTA,0
LOUR ESCALE,DJILOR,0
LOUR ESCALE,SAKAL,0
LOUR ESCALE,MEUR MOMAR SARR,0
LOUR ESCALE,MBEDIENE,0
LOUR ESCALE,COKI,0
LOUR ESCALE,SAGATTA GUETH I,0
LOUR ESCALE,SAGATTA GUETH II,0
LOUR ESCALE,DAROU MOUSTY,0
LOUR ESCALE,SAGATTA DJOLOF,0
LOUR ESCALE,YANG YANG,0
LOUR ESCALE,DODJI,0
LOUR ESCALE,BARKEDJI,0
LOUR ESCALE,MBADAKHOUNE,0
LOUR ESCALE,NGUELOU,0
LOUR ESCALE,NGOTHIE,0
LOUR ESCALE,KOUMBAL,0
LOUR ESCALE,NDIEDIENG,0
LOUR ESCALE,PAOS KOTO,0
LOUR ESCALE,WACK NGOUNA,0
LOUR ESCALE,MEDINA SABAKH,0
LOUR ESCALE,GNIBY,1
LOUR ESCALE,DAROU MINAME II,0
LOUR ESCALE,KATAKELKEUR MBOUCKI,0
LOUR ESCALE,KEUR MBOUCKI,0
LOUR ESCALE,SAGNA,0
LOUR ESCALE,IDA MOURIDE,8
LOUR ESCALE,MISSIRAH WADENE,4
LOUR ESCALE,MABO,0
LOUR ESCALE,MBANE,0
LOUR ESCALE,SALDE,0
LOUR ESCALE,NDIAYE MBERESS,0
LOUR ESCALE,GAMADJI SARRE,0
LOUR ESCALE,CAS CAS,0
LOUR ESCALE,RAO,0
LOUR ESCALE,THILE BOUBACAR,0
LOUR ESCALE,FAFACOUROU,0
LOUR ESCALE,MAMPATIM,0
LOUR ESCALE,NDORNA,0
LOUR ESCALE,BONCONTO,0
LOUR ESCALE,NIAMING,0
LOUR ESCALE,DIOULACOLON,0
LOUR ESCALE,SARE COLY SALE,0
LOUR ESCALE,PAKOUR,0
LOUR ESCALE,SARE BIDJI,0
LOUR ESCALE,DJIBANAR,0
LOUR ESCALE,DJIREDJI,0
LOUR ESCALE,DIAROUME,0
LOUR ESCALE,BONA,0
LOUR ESCALE,KARANTABA,0
LOUR ESCALE,DIENDE,0
LOUR ESCALE,BOGHAL,0
LOUR ESCALE,SIMBANDI BRASSOU,0
LOUR ESCALE,DJIBABOUYA,0
LOUR ESCALE,CABROUSSE,0
LOUR ESCALE,LOUDIA OUOLOF,0
LOUR ESCALE,SINDIAN,0
LOUR ESCALE,TENGHORY,0
LOUR ESCALE,KATABA I,0
LOUR ESCALE,TENDOUCK,0
LOUR ESCALE,NYASSIA,0
LOUR ESCALE,NIAGUIS,0
LOUR ESCALE,BANDAFASSI,0
LOUR ESCALE,BEMBOU,0
LOUR ESCALE,DAKATELY,0
LOUR ESCALE,DAR SALAM,0
LOUR ESCALE,FONGOLIMBI,0
LOUR ESCALE,SABODALA,0
LOUR ESCALE,KOUSSANAR,0
LOUR ESCALE,MISSIRAH,0
LOUR ESCALE,MAKACOULIBANTANG,0
LOUR ESCALE,KOUTHIABA OUOLOF,2
LOUR ESCALE,BAMBA NDIAYENE,0
LOUR ESCALE,KOULOR,0
LOUR ESCALE,DIANKE MAKHA,0
LOUR ESCALE,BALA,0
LOUR ESCALE,BOYNGUEL BAMBA,0
LOUR ESCALE,MOUDERY,0
LOUR ESCALE,KENIEBA,0
LOUR ESCALE,BELE,0
LOUR ESCALE,OGO,0
LOUR ESCALE,AGNAM CIVOL,0
LOUR ESCALE,VELINGARA,1
LOUR ESCALE,ORKADIERE,0
LOUR ESCALE,OURO SIDY,0
MABO,PARCELLES ASSAINIES,3
MABO,ALMADIES,0
MABO,GRAND DAKAR,1
MABO,DAKAR PLATEAU,1
MABO,GUEDIAWAYE,0
MABO,PIKINE DAGOUDANE,0
MABO,THIAROYE,0
MABO,NIAYES,1
MABO,RUFISQUE,0
MABO,BAMBILOR,0
MABO,KEUR MOUSSA,0
MABO,SINDIA,0
MABO,NOTTO,0
MABO,THIENABA,0
MABO,PAMBAL,1
MABO,MEOUANE,0
MABO,MERINA DAKHAR,0
MABO,NIAKHENE,0
MABO,THIES SUD,0
MABO,THIES NORD,0
MABO,FISSEL,0
MABO,SESSENE,0
MABO,TAIF,0
MABO,KAEL,0
MABO,NDAME,1
MABO,NDOULO,0
MABO,NDINDY,0
MABO,NGOYE,0
MABO,LAMBAYE,0
MABO,BABA GARAGE,0
MABO,COLOBANE,0
MABO,NIAKHAR,0
MABO,TATTAGUINE,0
MABO,OUADIOUR,0
MABO,NDIOB,1
MABO,FIMELA,1
MABO,NIODIOR,0
MABO,TOUBACOUTA,0
MABO,DJILOR,1
MABO,SAKAL,0
MABO,MEUR MOMAR SARR,0
MABO,MBEDIENE,0
MABO,COKI,0
MABO,SAGATTA GUETH I,0
MABO,SAGATTA GUETH II,0
MABO,DAROU MOUSTY,0
MABO,SAGATTA DJOLOF,0
MABO,YANG YANG,0
MABO,DODJI,0
MABO,BARKEDJI,0
MABO,MBADAKHOUNE,0
MABO,NGUELOU,0
MABO,NGOTHIE,0
MABO,KOUMBAL,6
MABO,NDIEDIENG,0
MABO,PAOS KOTO,3
MABO,WACK NGOUNA,0
MABO,MEDINA SABAKH,0
MABO,GNIBY,7
MABO,DAROU MINAME II,0
MABO,KATAKELKEUR MBOUCKI,0
MABO,KEUR MBOUCKI,1
MABO,SAGNA,0
MABO,IDA MOURIDE,1
MABO,MISSIRAH WADENE,0
MABO,LOUR ESCALE,0
MABO,MBANE,0
MABO,SALDE,0
MABO,NDIAYE MBERESS,0
MABO,GAMADJI SARRE,0
MABO,CAS CAS,0
MABO,RAO,0
MABO,THILE BOUBACAR,0
MABO,FAFACOUROU,0
MABO,MAMPATIM,0
MABO,NDORNA,0
MABO,BONCONTO,0
MABO,NIAMING,0
MABO,DIOULACOLON,0
MABO,SARE COLY SALE,0
MABO,PAKOUR,0
MABO,SARE BIDJI,0
MABO,DJIBANAR,0
MABO,DJIREDJI,0
MABO,DIAROUME,0
MABO,BONA,0
MABO,KARANTABA,0
MABO,DIENDE,0
MABO,BOGHAL,0
MABO,SIMBANDI BRASSOU,0
MABO,DJIBABOUYA,0
MABO,CABROUSSE,0
MABO,LOUDIA OUOLOF,0
MABO,SINDIAN,0
MABO,TENGHORY,1
MABO,KATABA I,0
MABO,TENDOUCK,0
MABO,NYASSIA,0
MABO,NIAGUIS,1
MABO,BANDAFASSI,0
MABO,BEMBOU,0
MABO,DAKATELY,0
MABO,DAR SALAM,0
MABO,FONGOLIMBI,0
MABO,SABODALA,0
MABO,KOUSSANAR,1
MABO,MISSIRAH,0
MABO,MAKACOULIBANTANG,0
MABO,KOUTHIABA OUOLOF,0
MABO,BAMBA NDIAYENE,0
MABO,KOULOR,0
MABO,DIANKE MAKHA,0
MABO,BALA,0
MABO,BOYNGUEL BAMBA,0
MABO,MOUDERY,0
MABO,KENIEBA,0
MABO,BELE,0
MABO,OGO,0
MABO,AGNAM CIVOL,0
MABO,VELINGARA,0
MABO,ORKADIERE,0
MABO,OURO SIDY,0
MBANE,PARCELLES ASSAINIES,4
MBANE,ALMADIES,1
MBANE,GRAND DAKAR,1
MBANE,DAKAR PLATEAU,1
MBANE,GUEDIAWAYE,3
MBANE,PIKINE DAGOUDANE,1
MBANE,THIAROYE,1
MBANE,NIAYES,1
MBANE,RUFISQUE,0
MBANE,BAMBILOR,2
MBANE,KEUR MOUSSA,0
MBANE,SINDIA,1
MBANE,NOTTO,0
MBANE,THIENABA,0
MBANE,PAMBAL,1
MBANE,MEOUANE,0
MBANE,MERINA DAKHAR,0
MBANE,NIAKHENE,0
MBANE,THIES SUD,1
MBANE,THIES NORD,0
MBANE,FISSEL,0
MBANE,SESSENE,0
MBANE,TAIF,0
MBANE,KAEL,0
MBANE,NDAME,2
MBANE,NDOULO,1
MBANE,NDINDY,1
MBANE,NGOYE,0
MBANE,LAMBAYE,0
MBANE,BABA GARAGE,0
MBANE,COLOBANE,0
MBANE,NIAKHAR,0
MBANE,TATTAGUINE,0
MBANE,OUADIOUR,0
MBANE,NDIOB,0
MBANE,FIMELA,0
MBANE,NIODIOR,0
MBANE,TOUBACOUTA,0
MBANE,DJILOR,0
MBANE,SAKAL,0
MBANE,MEUR MOMAR SARR,1
MBANE,MBEDIENE,1
MBANE,COKI,0
MBANE,SAGATTA GUETH I,0
MBANE,SAGATTA GUETH II,0
MBANE,DAROU MOUSTY,0
MBANE,SAGATTA DJOLOF,1
MBANE,YANG YANG,3
MBANE,DODJI,0
MBANE,BARKEDJI,1
MBANE,MBADAKHOUNE,0
MBANE,NGUELOU,0
MBANE,NGOTHIE,0
MBANE,KOUMBAL,1
MBANE,NDIEDIENG,0
MBANE,PAOS KOTO,1
